ID_Actividad,ID_Usuario,Fecha_Actividad,Tipo_Evento,Duracion_Minutos,ID_Contenido
ACT-002791,USR-07534,2025-05-14,inicio de sesion,36.0,CONT-0068
ACT-002792,USR-05148,2024-09-29,Interacción con Contenido,48.0,CONT-0380
ACT-002793,USR-02262,2024-10-15,inicio de sesion,54.0,CONT-0458
ACT-002794,USR-02940,2025-08-08,Sesión de Entrenamiento Completada,57.0,CONT-0222
ACT-002795,USR-02218,2025-01-31,inicio de sesion,40.0,CONT-0099
ACT-002796,USR-01439,2024-10-08,Sesión de Entrenamiento Completada,60.0,CONT-0277
ACT-002797,USR-06898,2025-03-11,Interacción con Contenido,24.0,CONT-0137
ACT-002798,USR-00958,2025-05-05,inicio de sesion,47.0,CONT-0011
ACT-002799,USR-00572,2025-03-24,inicio de sesion,22.0,CONT-0194
ACT-002800,USR-01028,2025-09-12,inicio de sesion,53.0,CONT-0421
ACT-002801,USR-05597,2025-02-28,inicio de sesion,55.0,CONT-0428
ACT-002802,USR-02544,2025-03-14,inicio de sesion,48.0,CONT-0426
ACT-002803,USR-07437,2025-03-23,inicio de sesion,68.0,CONT-0237
ACT-002804,USR-06726,2025-05-28,inicio de sesion,54.0,CONT-0381
ACT-002805,USR-06675,2025-03-03,inicio de sesion,55.0,CONT-0468
ACT-002806,USR-01823,2024-11-13,Interacción con Contenido,26.0,CONT-0397
ACT-002807,USR-01864,2024-11-15,Sesión de Entrenamiento Completada,11.0,CONT-0062
ACT-002808,USR-06082,2025-04-16,inicio de sesion,36.0,CONT-0412
ACT-002809,USR-03462,2025-08-29,Interacción con Contenido,34.0,CONT-0292
ACT-002810,USR-04964,2025-02-18,Interacción con Contenido,67.0,CONT-0285
ACT-002811,USR-06986,2024-09-14,Sesión de Entrenamiento Completada,28.0,CONT-0199
ACT-002812,USR-04965,2025-02-23,inicio de sesion,41.0,CONT-0166
ACT-002813,USR-07242,2025-01-23,inicio de sesion,17.0,CONT-0185
ACT-002814,USR-04036,2025-03-05,Sesión de Entrenamiento Completada,53.0,CONT-0404
ACT-002815,USR-07639,2025-05-21,Sesión de Entrenamiento Completada,78.0,CONT-0269
ACT-002816,USR-06246,2025-07-01,inicio de sesion,7.0,CONT-0443
ACT-002817,USR-07720,2024-12-29,Interacción con Contenido,81.0,
ACT-002818,USR-02188,2025-05-20,inicio de sesion,12.0,CONT-0290
ACT-002819,USR-06407,2025-06-05,Sesión de Entrenamiento Completada,37.0,CONT-0110
ACT-002820,USR-06103,2025-08-01,Interacción con Contenido,,CONT-0213
ACT-002821,USR-07043,2025-05-29,Interacción con Contenido,40.0,CONT-0491
ACT-002822,USR-04136,2025-03-12,Interacción con Contenido,22.0,CONT-0295
ACT-002823,USR-01124,2025-01-11,Interacción con Contenido,44.0,CONT-0341
ACT-002824,USR-02796,2025-01-17,Interacción con Contenido,45.0,CONT-0365
ACT-002825,USR-06576,2025-02-22,inicio de sesion,32.0,CONT-0199
ACT-002826,USR-07863,2024-10-06,Interacción con Contenido,19.0,CONT-0071
ACT-002827,USR-06009,2025-05-14,Sesión de Entrenamiento Completada,73.0,CONT-0008
ACT-002828,USR-03270,2025-07-26,inicio de sesion,42.0,CONT-0032
ACT-002829,USR-02242,2024-11-25,inicio de sesion,55.0,CONT-0064
ACT-002830,USR-01670,2024-10-29,inicio de sesion,88.0,CONT-0391
ACT-002831,USR-04761,2024-12-30,Sesión de Entrenamiento Completada,9.0,CONT-0267
ACT-002832,USR-02826,2025-06-13,Sesión de Entrenamiento Completada,74.0,CONT-0317
ACT-002833,USR-04662,2024-10-29,Interacción con Contenido,80.0,CONT-0388
ACT-002834,USR-06866,2025-07-16,inicio de sesion,84.0,CONT-0065
ACT-002835,USR-05643,2025-08-15,Interacción con Contenido,21.0,CONT-0247
ACT-002836,USR-02327,2024-11-07,Sesión de Entrenamiento Completada,34.0,CONT-0267
ACT-002837,USR-07591,2025-02-03,Sesión de Entrenamiento Completada,82.0,CONT-0050
ACT-002838,USR-07167,2025-03-20,Sesión de Entrenamiento Completada,10.0,CONT-0288
ACT-002839,USR-03753,2025-01-29,inicio de sesion,45.0,CONT-0453
ACT-002840,USR-06268,2025-05-11,Sesión de Entrenamiento Completada,13.0,CONT-0037
ACT-002841,USR-05872,2024-09-20,Interacción con Contenido,54.0,CONT-0365
ACT-002842,USR-05294,2025-03-26,Interacción con Contenido,43.0,CONT-0440
ACT-002843,USR-03543,2025-01-07,Interacción con Contenido,47.0,CONT-0143
ACT-002844,USR-02948,2025-03-26,inicio de sesion,43.0,CONT-0419
ACT-002845,USR-04723,2025-08-19,Interacción con Contenido,62.0,CONT-0179
ACT-002846,USR-02803,2025-01-17,Interacción con Contenido,24.0,CONT-0403
ACT-002847,USR-04542,2024-12-05,Interacción con Contenido,14.0,CONT-0325
ACT-002848,USR-04840,2025-04-09,inicio de sesion,79.0,CONT-0213
ACT-002849,USR-05775,2024-12-05,Interacción con Contenido,81.0,CONT-0252
ACT-002850,USR-07828,2024-09-19,inicio de sesion,47.0,CONT-0046
ACT-002851,USR-04538,2025-05-04,Interacción con Contenido,68.0,CONT-0017
ACT-002852,USR-02227,2024-09-26,inicio de sesion,13.0,CONT-0411
ACT-002853,USR-06423,2025-08-11,Interacción con Contenido,66.0,CONT-0064
ACT-002854,USR-04977,2025-06-01,Interacción con Contenido,4.0,
ACT-002855,USR-02029,2024-12-03,Interacción con Contenido,40.0,CONT-0167
ACT-002856,USR-02643,2024-09-12,Interacción con Contenido,78.0,CONT-0240
ACT-002857,USR-05596,2024-11-08,Interacción con Contenido,29.0,CONT-0256
ACT-002858,USR-07963,2025-01-03,inicio de sesion,4.0,CONT-0030
ACT-002859,USR-05100,2025-02-27,inicio de sesion,44.0,
ACT-002860,USR-04349,2024-12-05,Interacción con Contenido,39.0,CONT-0112
ACT-002861,USR-01088,2024-11-16,Sesión de Entrenamiento Completada,43.0,CONT-0031
ACT-002862,USR-02143,2024-11-13,Interacción con Contenido,36.0,CONT-0478
ACT-002863,USR-07420,2025-05-26,inicio de sesion,42.0,CONT-0218
ACT-002864,USR-02045,2025-03-12,inicio de sesion,30.0,CONT-0317
ACT-002865,USR-01224,2025-01-20,Sesión de Entrenamiento Completada,25.0,CONT-0363
ACT-002866,USR-03820,2025-01-08,Interacción con Contenido,77.0,CONT-0286
ACT-002867,USR-06498,2025-04-29,Interacción con Contenido,30.0,CONT-0472
ACT-002868,USR-01113,2024-11-29,inicio de sesion,81.0,CONT-0027
ACT-002869,USR-01490,2025-08-26,inicio de sesion,47.0,CONT-0081
ACT-002870,USR-01953,2025-02-26,inicio de sesion,37.0,CONT-0055
ACT-002871,USR-03843,2025-04-27,Sesión de Entrenamiento Completada,71.0,CONT-0020
ACT-002872,USR-04781,2024-12-30,Sesión de Entrenamiento Completada,4.0,CONT-0330
ACT-002873,USR-04531,2024-10-08,Sesión de Entrenamiento Completada,2.0,CONT-0298
ACT-002874,USR-07163,2024-11-24,Interacción con Contenido,51.0,CONT-0296
ACT-002875,USR-05861,2025-01-01,Interacción con Contenido,59.0,CONT-0090
ACT-002876,USR-02605,2025-01-15,Interacción con Contenido,36.0,CONT-0308
ACT-002877,USR-05098,2024-12-16,Interacción con Contenido,29.0,CONT-0166
ACT-002878,USR-05538,2025-02-28,Sesión de Entrenamiento Completada,86.0,CONT-0299
ACT-002879,USR-05953,2024-10-10,inicio de sesion,32.0,CONT-0275
ACT-002880,USR-02727,2024-10-07,Interacción con Contenido,80.0,CONT-0005
ACT-002881,USR-01357,2025-07-06,Sesión de Entrenamiento Completada,49.0,CONT-0015
ACT-002882,USR-00681,2025-04-24,Sesión de Entrenamiento Completada,69.0,CONT-0478
ACT-002883,USR-04670,2025-03-28,Interacción con Contenido,6.0,CONT-0410
ACT-002884,USR-02562,2025-06-13,Sesión de Entrenamiento Completada,67.0,CONT-0246
ACT-002885,USR-04699,2025-05-20,inicio de sesion,9.0,CONT-0284
ACT-002886,USR-05419,2024-11-03,Interacción con Contenido,52.0,CONT-0361
ACT-002887,USR-07239,2025-03-21,Interacción con Contenido,35.0,CONT-0453
ACT-002888,USR-07996,2025-07-10,inicio de sesion,24.0,CONT-0473
ACT-002889,USR-07047,2025-08-18,Interacción con Contenido,13.0,CONT-0336
ACT-002890,USR-04565,2025-04-08,Interacción con Contenido,48.0,CONT-0261
ACT-002891,USR-06864,2025-03-06,Interacción con Contenido,51.0,CONT-0301
ACT-002892,USR-04030,2025-04-12,Sesión de Entrenamiento Completada,26.0,CONT-0111
ACT-002893,USR-04462,2025-06-25,Interacción con Contenido,19.0,CONT-0068
ACT-002894,USR-01347,2024-09-19,Interacción con Contenido,5.0,CONT-0362
ACT-002895,USR-01189,2025-03-24,Sesión de Entrenamiento Completada,39.0,CONT-0287
ACT-002896,USR-02350,2024-09-28,inicio de sesion,44.0,CONT-0262
ACT-002897,USR-02903,2024-09-21,Sesión de Entrenamiento Completada,37.0,CONT-0333
ACT-002898,USR-06343,2025-05-22,Sesión de Entrenamiento Completada,51.0,CONT-0471
ACT-002899,USR-07967,2024-10-24,Sesión de Entrenamiento Completada,82.0,CONT-0478
ACT-002900,USR-01590,2024-11-12,Interacción con Contenido,42.0,CONT-0186
ACT-002901,USR-07499,2024-11-17,Sesión de Entrenamiento Completada,6.0,CONT-0020
ACT-002902,USR-02467,2025-07-27,Interacción con Contenido,41.0,CONT-0164
ACT-002903,USR-00441,2025-03-15,Interacción con Contenido,76.0,CONT-0141
ACT-002904,USR-03566,2025-02-23,inicio de sesion,74.0,CONT-0369
ACT-002905,USR-07060,2025-05-30,Interacción con Contenido,52.0,CONT-0222
ACT-002906,USR-06081,2025-03-23,Sesión de Entrenamiento Completada,57.0,CONT-0264
ACT-002907,USR-04918,2024-12-16,Interacción con Contenido,57.0,CONT-0072
ACT-002908,USR-02403,2024-09-23,Sesión de Entrenamiento Completada,29.0,CONT-0080
ACT-002909,USR-03671,2025-06-01,Sesión de Entrenamiento Completada,59.0,CONT-0189
ACT-002910,USR-05010,2025-01-27,inicio de sesion,9.0,CONT-0268
ACT-002911,USR-02486,2025-02-04,Interacción con Contenido,69.0,CONT-0264
ACT-002912,USR-02549,2025-04-04,Interacción con Contenido,80.0,CONT-0320
ACT-002913,USR-02075,2025-01-01,Sesión de Entrenamiento Completada,20.0,CONT-0458
ACT-002914,USR-00412,2025-09-06,inicio de sesion,51.0,CONT-0012
ACT-002915,USR-07201,2025-03-06,Interacción con Contenido,4.0,CONT-0216
ACT-002916,USR-03084,2025-01-04,Sesión de Entrenamiento Completada,13.0,CONT-0346
ACT-002917,USR-05948,2025-08-08,inicio de sesion,38.0,CONT-0393
ACT-002918,USR-00305,2024-09-28,inicio de sesion,84.0,CONT-0198
ACT-002919,USR-01951,2025-08-04,inicio de sesion,9.0,CONT-0012
ACT-002920,USR-07354,2025-03-16,Interacción con Contenido,88.0,CONT-0232
ACT-002921,USR-02016,2025-08-20,inicio de sesion,43.0,CONT-0299
ACT-002922,USR-02223,2025-07-09,Sesión de Entrenamiento Completada,38.0,CONT-0498
ACT-002923,USR-06819,2025-01-02,Sesión de Entrenamiento Completada,85.0,CONT-0127
ACT-002924,USR-07543,2024-12-13,Interacción con Contenido,86.0,CONT-0499
ACT-002925,USR-05660,2024-09-23,Sesión de Entrenamiento Completada,84.0,CONT-0328
ACT-002926,USR-06710,2025-02-01,Interacción con Contenido,15.0,CONT-0379
ACT-002927,USR-01704,2025-07-12,Interacción con Contenido,36.0,CONT-0186
ACT-002928,USR-02550,2025-08-06,inicio de sesion,47.0,CONT-0337
ACT-002929,USR-07547,2024-12-30,inicio de sesion,76.0,CONT-0201
ACT-002930,USR-04760,2025-07-01,Interacción con Contenido,54.0,CONT-0179
ACT-002931,USR-03128,2025-04-02,Interacción con Contenido,68.0,CONT-0051
ACT-002932,USR-00574,2025-05-10,Interacción con Contenido,45.0,CONT-0219
ACT-002933,USR-02622,2025-03-27,inicio de sesion,14.0,CONT-0163
ACT-002934,USR-03028,2025-05-14,inicio de sesion,30.0,CONT-0075
ACT-002935,USR-04717,2024-10-12,inicio de sesion,12.0,CONT-0099
ACT-002936,USR-01228,2025-02-25,Sesión de Entrenamiento Completada,8.0,CONT-0128
ACT-002937,USR-05500,2024-10-11,inicio de sesion,27.0,CONT-0255
ACT-002938,USR-02092,2024-11-01,Interacción con Contenido,37.0,CONT-0093
ACT-002939,USR-07207,2024-11-09,Sesión de Entrenamiento Completada,28.0,CONT-0384
ACT-002940,USR-00787,2024-12-08,Sesión de Entrenamiento Completada,35.0,CONT-0411
ACT-002941,USR-06908,2025-04-13,Sesión de Entrenamiento Completada,41.0,CONT-0350
ACT-002942,USR-00921,2025-05-19,Sesión de Entrenamiento Completada,36.0,CONT-0186
ACT-002943,USR-06006,2025-06-21,inicio de sesion,12.0,CONT-0444
ACT-002944,USR-03128,2025-03-24,Interacción con Contenido,9.0,CONT-0401
ACT-002945,USR-06433,2025-04-23,inicio de sesion,38.0,CONT-0385
ACT-002946,USR-00114,2024-12-19,Interacción con Contenido,63.0,CONT-0079
ACT-002947,USR-05398,2025-07-01,inicio de sesion,70.0,CONT-0323
ACT-002948,USR-06625,2024-09-21,Sesión de Entrenamiento Completada,33.0,CONT-0117
ACT-002949,USR-06900,2025-03-03,inicio de sesion,21.0,CONT-0238
ACT-002950,USR-02623,2025-06-07,inicio de sesion,56.0,
ACT-002951,USR-04138,2025-06-30,Interacción con Contenido,70.0,CONT-0372
ACT-002952,USR-00401,2024-09-24,Sesión de Entrenamiento Completada,19.0,CONT-0314
ACT-002953,USR-00040,2025-05-06,inicio de sesion,53.0,CONT-0176
ACT-002954,USR-03189,2024-12-10,inicio de sesion,17.0,CONT-0476
ACT-002955,USR-06189,2025-08-28,inicio de sesion,73.0,CONT-0312
ACT-002956,USR-02525,2025-05-17,Interacción con Contenido,85.0,CONT-0472
ACT-002957,USR-06119,2025-04-12,Sesión de Entrenamiento Completada,2.0,CONT-0088
ACT-002958,USR-03490,2025-02-06,inicio de sesion,63.0,CONT-0169
ACT-002959,USR-00346,2025-03-11,Interacción con Contenido,51.0,CONT-0429
ACT-002960,USR-03048,2025-08-07,Sesión de Entrenamiento Completada,38.0,CONT-0398
ACT-002961,USR-04245,2025-07-04,Interacción con Contenido,35.0,CONT-0146
ACT-002962,USR-02033,2025-06-11,Sesión de Entrenamiento Completada,47.0,CONT-0423
ACT-002963,USR-02469,2025-08-22,Interacción con Contenido,55.0,CONT-0076
ACT-002964,USR-05801,2025-02-04,Interacción con Contenido,75.0,CONT-0100
ACT-002965,USR-05899,2025-03-18,inicio de sesion,62.0,CONT-0223
ACT-002966,USR-07158,2025-07-06,Sesión de Entrenamiento Completada,58.0,CONT-0270
ACT-002967,USR-01472,2025-05-20,inicio de sesion,25.0,CONT-0293
ACT-002968,USR-02934,2025-05-02,inicio de sesion,5.0,CONT-0373
ACT-002969,USR-04076,2025-03-17,Interacción con Contenido,6.0,CONT-0155
ACT-002970,USR-07288,2025-06-28,Sesión de Entrenamiento Completada,24.0,CONT-0296
ACT-002971,USR-05993,2025-05-09,Interacción con Contenido,69.0,CONT-0399
ACT-002972,USR-05582,2025-02-24,inicio de sesion,81.0,CONT-0046
ACT-002973,USR-05520,2025-03-15,inicio de sesion,1.0,CONT-0452
ACT-002974,USR-02950,2025-06-09,Sesión de Entrenamiento Completada,61.0,CONT-0233
ACT-002975,USR-02398,2025-03-30,inicio de sesion,47.0,CONT-0134
ACT-002976,USR-00033,2025-01-26,inicio de sesion,42.0,CONT-0105
ACT-002977,USR-07758,2025-02-20,Interacción con Contenido,4.0,CONT-0200
ACT-002978,USR-07186,2025-08-29,Sesión de Entrenamiento Completada,45.0,CONT-0493
ACT-002979,USR-02143,2024-12-17,Sesión de Entrenamiento Completada,39.0,CONT-0182
ACT-002980,USR-02106,2025-02-12,Sesión de Entrenamiento Completada,46.0,CONT-0227
ACT-002981,USR-06690,2025-09-12,Interacción con Contenido,80.0,CONT-0072
ACT-002982,USR-01995,2024-10-01,Interacción con Contenido,72.0,CONT-0137
ACT-002983,USR-06935,2024-12-30,Sesión de Entrenamiento Completada,84.0,CONT-0329
ACT-002984,USR-04536,2024-09-20,Sesión de Entrenamiento Completada,38.0,CONT-0098
ACT-002985,USR-07961,2024-12-12,Interacción con Contenido,21.0,CONT-0425
ACT-002986,USR-04972,2025-08-18,Sesión de Entrenamiento Completada,45.0,CONT-0150
ACT-002987,USR-00214,2025-06-21,Interacción con Contenido,52.0,CONT-0365
ACT-002988,USR-04034,2024-10-12,Interacción con Contenido,,CONT-0320
ACT-002989,USR-03253,2024-12-15,Sesión de Entrenamiento Completada,,CONT-0093
ACT-002990,USR-07220,2025-01-13,inicio de sesion,46.0,CONT-0240
ACT-002991,USR-04433,2024-09-19,Interacción con Contenido,,CONT-0484
ACT-002992,USR-02238,2025-04-07,Sesión de Entrenamiento Completada,88.0,CONT-0321
ACT-002993,USR-07232,2025-08-31,Interacción con Contenido,16.0,CONT-0392
ACT-002994,USR-06446,2025-04-28,Interacción con Contenido,25.0,CONT-0297
ACT-002995,USR-06436,2025-06-11,Interacción con Contenido,31.0,CONT-0011
ACT-002996,USR-01969,2024-11-25,inicio de sesion,41.0,CONT-0249
ACT-002997,USR-01946,2025-05-20,inicio de sesion,88.0,CONT-0281
ACT-002998,USR-03792,2024-10-14,inicio de sesion,2.0,CONT-0057
ACT-002999,USR-03965,2025-09-12,inicio de sesion,45.0,CONT-0459
ACT-003000,USR-07720,2024-10-04,Interacción con Contenido,8.0,CONT-0336
ACT-003001,USR-07204,2025-08-11,inicio de sesion,60.0,CONT-0387
ACT-003002,USR-05667,2025-06-30,Sesión de Entrenamiento Completada,43.0,CONT-0354
ACT-003003,USR-03782,2025-07-26,Interacción con Contenido,84.0,CONT-0432
ACT-003004,USR-02131,2025-07-23,Sesión de Entrenamiento Completada,32.0,CONT-0396
ACT-003005,USR-00736,2025-01-20,Interacción con Contenido,89.0,CONT-0140
ACT-003006,USR-05392,2025-02-27,Sesión de Entrenamiento Completada,70.0,CONT-0074
ACT-003007,USR-02577,2024-12-16,Interacción con Contenido,4.0,CONT-0258
ACT-003008,USR-06635,2024-12-15,Sesión de Entrenamiento Completada,,CONT-0035
ACT-003009,USR-01837,2025-04-17,inicio de sesion,36.0,CONT-0409
ACT-003010,USR-02014,2025-01-28,Sesión de Entrenamiento Completada,28.0,CONT-0435
ACT-003011,USR-03578,2025-05-22,Interacción con Contenido,64.0,CONT-0180
ACT-003012,USR-05046,2025-04-27,inicio de sesion,36.0,CONT-0059
ACT-003013,USR-03459,2025-01-25,Interacción con Contenido,85.0,CONT-0346
ACT-003014,USR-02055,2025-08-04,Sesión de Entrenamiento Completada,70.0,CONT-0414
ACT-003015,USR-05240,2025-03-18,Interacción con Contenido,47.0,CONT-0034
ACT-003016,USR-06756,2024-12-04,inicio de sesion,71.0,CONT-0487
ACT-003017,USR-00669,2025-05-09,Interacción con Contenido,36.0,CONT-0057
ACT-003018,USR-03139,2025-02-24,Sesión de Entrenamiento Completada,53.0,CONT-0117
ACT-003019,USR-03380,2024-12-16,Sesión de Entrenamiento Completada,48.0,CONT-0145
ACT-003020,USR-05527,2025-04-17,Sesión de Entrenamiento Completada,82.0,CONT-0095
ACT-003021,USR-04865,2024-09-15,Interacción con Contenido,68.0,CONT-0203
ACT-003022,USR-06037,2024-11-10,inicio de sesion,85.0,
ACT-003023,USR-04891,2024-10-13,inicio de sesion,57.0,CONT-0026
ACT-003024,USR-00397,2024-09-26,Sesión de Entrenamiento Completada,13.0,CONT-0377
ACT-003025,USR-02459,2025-08-29,Sesión de Entrenamiento Completada,13.0,CONT-0397
ACT-003026,USR-03847,2025-04-07,Sesión de Entrenamiento Completada,22.0,CONT-0421
ACT-003027,USR-03454,2024-12-03,Interacción con Contenido,55.0,CONT-0332
ACT-003028,USR-02141,2025-08-31,Interacción con Contenido,73.0,CONT-0079
ACT-003029,USR-07400,2025-04-07,Interacción con Contenido,74.0,CONT-0190
ACT-003030,USR-04665,2025-01-30,Sesión de Entrenamiento Completada,57.0,CONT-0155
ACT-003031,USR-07325,2025-04-03,Interacción con Contenido,73.0,CONT-0322
ACT-003032,USR-03357,2025-08-31,inicio de sesion,16.0,CONT-0222
ACT-003033,USR-01605,2025-02-09,Interacción con Contenido,9.0,CONT-0340
ACT-003034,USR-03145,2025-03-17,inicio de sesion,72.0,CONT-0186
ACT-003035,USR-06422,2025-09-02,Sesión de Entrenamiento Completada,28.0,CONT-0093
ACT-003036,USR-03137,2025-02-14,Interacción con Contenido,69.0,CONT-0204
ACT-003037,USR-02489,2025-05-28,Interacción con Contenido,18.0,CONT-0065
ACT-003038,USR-07141,2025-03-22,inicio de sesion,54.0,CONT-0108
ACT-003039,USR-06492,2025-03-06,Sesión de Entrenamiento Completada,85.0,CONT-0358
ACT-003040,USR-01220,2025-02-27,inicio de sesion,27.0,CONT-0137
ACT-003041,USR-06709,2025-09-11,inicio de sesion,66.0,CONT-0168
ACT-003042,USR-02826,2025-07-26,Interacción con Contenido,57.0,CONT-0419
ACT-003043,USR-02850,2025-07-14,Interacción con Contenido,38.0,CONT-0079
ACT-003044,USR-04934,2025-02-08,Interacción con Contenido,,CONT-0296
ACT-003045,USR-07658,2025-06-14,Sesión de Entrenamiento Completada,45.0,CONT-0308
ACT-003046,USR-04823,2024-11-02,Interacción con Contenido,18.0,CONT-0238
ACT-003047,USR-04247,2025-01-15,Interacción con Contenido,31.0,CONT-0385
ACT-003048,USR-04613,2025-06-30,inicio de sesion,67.0,CONT-0321
ACT-003049,USR-03866,2024-11-19,Interacción con Contenido,86.0,CONT-0463
ACT-003050,USR-02323,2025-04-16,Sesión de Entrenamiento Completada,64.0,CONT-0213
ACT-003051,USR-04548,2025-07-22,inicio de sesion,49.0,CONT-0128
ACT-003052,USR-05770,2025-07-29,inicio de sesion,19.0,CONT-0448
ACT-003053,USR-05672,2025-02-25,Interacción con Contenido,78.0,CONT-0002
ACT-003054,USR-05004,2024-11-08,Sesión de Entrenamiento Completada,24.0,CONT-0253
ACT-003055,USR-04515,2024-10-06,Interacción con Contenido,61.0,CONT-0314
ACT-003056,USR-03838,2025-09-12,inicio de sesion,74.0,CONT-0409
ACT-003057,USR-00811,2025-07-22,Sesión de Entrenamiento Completada,84.0,CONT-0210
ACT-003058,USR-03396,2025-06-17,inicio de sesion,24.0,CONT-0047
ACT-003059,USR-05094,2024-11-12,inicio de sesion,37.0,CONT-0451
ACT-003060,USR-04361,2025-06-21,inicio de sesion,46.0,CONT-0469
ACT-003061,USR-07934,2025-05-23,inicio de sesion,43.0,CONT-0024
ACT-003062,USR-07700,2025-05-12,inicio de sesion,58.0,CONT-0140
ACT-003063,USR-03344,2025-04-06,Sesión de Entrenamiento Completada,76.0,CONT-0400
ACT-003064,USR-03357,2024-09-17,Sesión de Entrenamiento Completada,,CONT-0447
ACT-003065,USR-07716,2025-01-24,inicio de sesion,79.0,CONT-0109
ACT-003066,USR-06383,2025-08-28,inicio de sesion,79.0,CONT-0466
ACT-003067,USR-04658,2025-04-30,Sesión de Entrenamiento Completada,53.0,CONT-0216
ACT-003068,USR-06819,2024-10-18,Interacción con Contenido,42.0,CONT-0306
ACT-003069,USR-05049,2025-04-30,Interacción con Contenido,36.0,CONT-0470
ACT-003070,USR-01605,2025-06-27,inicio de sesion,55.0,CONT-0482
ACT-003071,USR-00217,2024-12-18,Sesión de Entrenamiento Completada,74.0,CONT-0397
ACT-003072,USR-03943,2025-04-03,Interacción con Contenido,7.0,CONT-0083
ACT-003073,USR-04765,2025-07-03,Interacción con Contenido,88.0,CONT-0494
ACT-003074,USR-01295,2025-04-17,inicio de sesion,23.0,CONT-0217
ACT-003075,USR-02737,2024-11-28,inicio de sesion,71.0,CONT-0020
ACT-003076,USR-02869,2024-09-19,inicio de sesion,73.0,CONT-0131
